round_epochs,val_loss,loss,batch_size,epochs,first_lstm,layers,loss,optimizer,window_size
10,0.0001704831535082451,0.00018412276073235913,32,10,16,2,mse,rmsprop,24
10,0.00017185889158465964,0.000180112664049622,32,10,4,3,mse,rmsprop,100
