round_epochs,val_loss,loss,batch_size,epochs,first_lstm,layers,loss,optimizer,window_size
10,0.001268651291056738,0.0012456227994818024,32,10,16,2,mse,rmsprop,24
10,0.0013244487940900344,0.0012455804840589562,32,10,4,3,mse,rmsprop,100
